Ano,Municipio,NUTS I,NUTS II,NUTS III,Nr_populacao
2018,Odemira,Continente,Alentejo,Alentejo Litoral,27646
2018,Santiago do Cacém,Continente,Alentejo,Alentejo Litoral,27867
2018,Sines,Continente,Alentejo,Alentejo Litoral,14172
2018,Alter do Chão,Continente,Alentejo,Alto Alentejo,3172
2018,Arronches,Continente,Alentejo,Alto Alentejo,2917
2018,Avis,Continente,Alentejo,Alto Alentejo,3885
2018,Campo Maior,Continente,Alentejo,Alto Alentejo,8181
2018,Castelo de Vide,Continente,Alentejo,Alto Alentejo,3170
2018,Crato,Continente,Alentejo,Alto Alentejo,3342
2018,Elvas,Continente,Alentejo,Alto Alentejo,21140
2018,Fronteira,Continente,Alentejo,Alto Alentejo,3013
2018,Gavião,Continente,Alentejo,Alto Alentejo,3507
2018,Marvão,Continente,Alentejo,Alto Alentejo,3114
2018,Monforte,Continente,Alentejo,Alto Alentejo,3002
2018,Nisa,Continente,Alentejo,Alto Alentejo,6191
2018,Ponte de Sor,Continente,Alentejo,Alto Alentejo,15404
2018,Portalegre,Continente,Alentejo,Alto Alentejo,22847
2018,Sousel,Continente,Alentejo,Alto Alentejo,4443
2018,Aljustrel,Continente,Alentejo,Baixo Alentejo,8861
2018,Almodôvar,Continente,Alentejo,Baixo Alentejo,6814
2018,Alvito,Continente,Alentejo,Baixo Alentejo,2274
2018,Barrancos,Continente,Alentejo,Baixo Alentejo,1578
2018,Beja,Continente,Alentejo,Baixo Alentejo,33965
2018,Castro Verde,Continente,Alentejo,Baixo Alentejo,7005
2018,Cuba,Continente,Alentejo,Baixo Alentejo,4441
2018,Ferreira do Alentejo,Continente,Alentejo,Baixo Alentejo,7645
2018,Moura,Continente,Alentejo,Baixo Alentejo,13485
2018,Mértola,Continente,Alentejo,Baixo Alentejo,6347
2018,Ourique,Continente,Alentejo,Baixo Alentejo,4926
2018,Serpa,Continente,Alentejo,Baixo Alentejo,13903
2018,Vidigueira,Continente,Alentejo,Baixo Alentejo,5283
2018,Almeirim,Continente,Alentejo,Lezíria do Tejo,22118
2018,Alpiarça,Continente,Alentejo,Lezíria do Tejo,6964
2018,Azambuja,Continente,Alentejo,Lezíria do Tejo,21241
2018,Benavente,Continente,Alentejo,Lezíria do Tejo,28992
2018,Cartaxo,Continente,Alentejo,Lezíria do Tejo,23026
2018,Chamusca,Continente,Alentejo,Lezíria do Tejo,8722
2018,Coruche,Continente,Alentejo,Lezíria do Tejo,17765
2018,Golegã,Continente,Alentejo,Lezíria do Tejo,5443
2018,Rio Maior,Continente,Alentejo,Lezíria do Tejo,20814
2018,Salvaterra de Magos,Continente,Alentejo,Lezíria do Tejo,21234
2018,Santarém,Continente,Alentejo,Lezíria do Tejo,58510
2018,Albufeira,Continente,Algarve,Algarve,43641
2018,Alcoutim,Continente,Algarve,Algarve,2614
2018,Aljezur,Continente,Algarve,Algarve,5802
2018,Castro Marim,Continente,Algarve,Algarve,6416
2018,Faro,Continente,Algarve,Algarve,67232
2018,Lagoa,Continente,Algarve,Algarve,23170
2018,Lagos,Continente,Algarve,Algarve,32379
2018,Loulé,Continente,Algarve,Algarve,71225
2018,Monchique,Continente,Algarve,Algarve,5464
2018,Olhão,Continente,Algarve,Algarve,44164
2018,Portimão,Continente,Algarve,Algarve,58527
2018,Silves,Continente,Algarve,Algarve,36807
2018,São Brás de Alportel,Continente,Algarve,Algarve,10932
2018,Tavira,Continente,Algarve,Algarve,26942
2018,Vila Real de Santo António,Continente,Algarve,Algarve,18828
2018,Vila do Bispo,Continente,Algarve,Algarve,5454
2018,Castelo Branco,Continente,Centro,Beira Baixa,52887
2018,Idanha-a-Nova,Continente,Centro,Beira Baixa,8575
2018,Oleiros,Continente,Centro,Beira Baixa,4889
2018,Penamacor,Continente,Centro,Beira Baixa,4829
2018,Proença-a-Nova,Continente,Centro,Beira Baixa,7287
2018,Vila Velha de Ródão,Continente,Centro,Beira Baixa,3219
2018,Almeida,Continente,Centro,Beiras e Serra da Estrela,6095
2018,Belmonte,Continente,Centro,Beiras e Serra da Estrela,6206
2018,Celorico da Beira,Continente,Centro,Beiras e Serra da Estrela,6729
2018,Covilhã,Continente,Centro,Beiras e Serra da Estrela,47362
2018,Figueira de Castelo Rodrigo,Continente,Centro,Beiras e Serra da Estrela,5386
2018,Fornos de Algodres,Continente,Centro,Beiras e Serra da Estrela,4522
2018,Fundão,Continente,Centro,Beiras e Serra da Estrela,26706
2018,Gouveia,Continente,Centro,Beiras e Serra da Estrela,12463
2018,Guarda,Continente,Centro,Beiras e Serra da Estrela,40513
2018,Manteigas,Continente,Centro,Beiras e Serra da Estrela,3041
2018,Mêda,Continente,Centro,Beiras e Serra da Estrela,4629
2018,Pinhel,Continente,Centro,Beiras e Serra da Estrela,8449
2018,Sabugal,Continente,Centro,Beiras e Serra da Estrela,11369
2018,Seia,Continente,Centro,Beiras e Serra da Estrela,22256
2018,Trancoso,Continente,Centro,Beiras e Serra da Estrela,8599
2018,Abrantes,Continente,Centro,Médio Tejo,35234
2018,Alcanena,Continente,Centro,Médio Tejo,12658
2018,Constância,Continente,Centro,Médio Tejo,3830
2018,Entroncamento,Continente,Centro,Médio Tejo,19862
2018,Ferreira do Zêzere,Continente,Centro,Médio Tejo,7848
2018,Mação,Continente,Centro,Médio Tejo,6455
2018,Ourém,Continente,Centro,Médio Tejo,44061
2018,Sardoal,Continente,Centro,Médio Tejo,3572
2018,Sertã,Continente,Centro,Médio Tejo,14758
2018,Tomar,Continente,Centro,Médio Tejo,36868
2018,Torres Novas,Continente,Centro,Médio Tejo,34447
2018,Vila Nova da Barquinha,Continente,Centro,Médio Tejo,6966
2018,Vila de Rei,Continente,Centro,Médio Tejo,3261
2018,Alcobaça,Continente,Centro,Oeste,54371
2018,Alenquer,Continente,Centro,Oeste,43335
2018,Arruda dos Vinhos,Continente,Centro,Oeste,13637
2018,Bombarral,Continente,Centro,Oeste,12446
2018,Cadaval,Continente,Centro,Oeste,13247
2018,Caldas da Rainha,Continente,Centro,Oeste,50554
2018,Lourinhã,Continente,Centro,Oeste,25657
2018,Nazaré,Continente,Centro,Oeste,14854
2018,Peniche,Continente,Centro,Oeste,26510
2018,Sobral de Monte Agraço,Continente,Centro,Oeste,10313
2018,Torres Vedras,Continente,Centro,Oeste,81018
2018,Óbidos,Continente,Centro,Oeste,11657
2018,Albergaria-a-Velha,Continente,Centro,Região de Aveiro,24748
2018,Anadia,Continente,Centro,Região de Aveiro,27523
2018,Aveiro,Continente,Centro,Região de Aveiro,80526
2018,Estarreja,Continente,Centro,Região de Aveiro,26143
2018,Murtosa,Continente,Centro,Região de Aveiro,10316
2018,Oliveira do Bairro,Continente,Centro,Região de Aveiro,22819
2018,Ovar,Continente,Centro,Região de Aveiro,54559
2018,Sever do Vouga,Continente,Centro,Região de Aveiro,11218
2018,Vagos,Continente,Centro,Região de Aveiro,22622
2018,Águeda,Continente,Centro,Região de Aveiro,45946
2018,Ílhavo,Continente,Centro,Região de Aveiro,38484
2018,Arganil,Continente,Centro,Região de Coimbra,11180
2018,Cantanhede,Continente,Centro,Região de Coimbra,34457
2018,Coimbra,Continente,Centro,Região de Coimbra,142114
2018,Condeixa-a-Nova,Continente,Centro,Região de Coimbra,16755
2018,Figueira da Foz,Continente,Centro,Região de Coimbra,58927
2018,Góis,Continente,Centro,Região de Coimbra,3868
2018,Lousã,Continente,Centro,Região de Coimbra,16966
2018,Mealhada,Continente,Centro,Região de Coimbra,19400
2018,Mira,Continente,Centro,Região de Coimbra,12033
2018,Miranda do Corvo,Continente,Centro,Região de Coimbra,12182
2018,Montemor-o-Velho,Continente,Centro,Região de Coimbra,24588
2018,Mortágua,Continente,Centro,Região de Coimbra,9017
2018,Oliveira do Hospital,Continente,Centro,Região de Coimbra,19497
2018,Pampilhosa da Serra,Continente,Centro,Região de Coimbra,4089
2018,Penacova,Continente,Centro,Região de Coimbra,13479
2018,Penela,Continente,Centro,Região de Coimbra,5487
2018,Soure,Continente,Centro,Região de Coimbra,17461
2018,Tábua,Continente,Centro,Região de Coimbra,11201
2018,Vila Nova de Poiares,Continente,Centro,Região de Coimbra,6841
2018,Alvaiázere,Continente,Centro,Região de Leiria,6336
2018,Ansião,Continente,Centro,Região de Leiria,11809
2018,Batalha,Continente,Centro,Região de Leiria,15352
2018,Castanheira de Pêra,Continente,Centro,Região de Leiria,2756
2018,Figueiró dos Vinhos,Continente,Centro,Região de Leiria,5415
2018,Leiria,Continente,Centro,Região de Leiria,127047
2018,Marinha Grande,Continente,Centro,Região de Leiria,38566
2018,Pedrógão Grande,Continente,Centro,Região de Leiria,3462
2018,Pombal,Continente,Centro,Região de Leiria,51244
2018,Porto de Mós,Continente,Centro,Região de Leiria,23016
2018,Aguiar da Beira,Continente,Centro,Viseu Dão Lafões,5411
2018,Carregal do Sal,Continente,Centro,Viseu Dão Lafões,9152
2018,Castro Daire,Continente,Centro,Viseu Dão Lafões,13930
2018,Mangualde,Continente,Centro,Viseu Dão Lafões,18427
2018,Nelas,Continente,Centro,Viseu Dão Lafões,13171
2018,Oliveira de Frades,Continente,Centro,Viseu Dão Lafões,9538
2018,Penalva do Castelo,Continente,Centro,Viseu Dão Lafões,7339
2018,Santa Comba Dão,Continente,Centro,Viseu Dão Lafões,10688
2018,Sátão,Continente,Centro,Viseu Dão Lafões,11101
2018,São Pedro do Sul,Continente,Centro,Viseu Dão Lafões,15226
2018,Tondela,Continente,Centro,Viseu Dão Lafões,26154
2018,Vila Nova de Paiva,Continente,Centro,Viseu Dão Lafões,4699
2018,Viseu,Continente,Centro,Viseu Dão Lafões,98928
2018,Vouzela,Continente,Centro,Viseu Dão Lafões,9545
2018,Arcos de Valdevez,Continente,Norte,Alto Minho,20851
2018,Caminha,Continente,Norte,Alto Minho,15852
2018,Melgaço,Continente,Norte,Alto Minho,8073
2018,Monção,Continente,Norte,Alto Minho,17900
2018,Paredes de Coura,Continente,Norte,Alto Minho,8671
2018,Ponte da Barca,Continente,Norte,Alto Minho,11213
2018,Ponte de Lima,Continente,Norte,Alto Minho,41393
2018,Valença,Continente,Norte,Alto Minho,13515
2018,Viana do Castelo,Continente,Norte,Alto Minho,85693
2018,Vila Nova de Cerveira,Continente,Norte,Alto Minho,8824
2018,Boticas,Continente,Norte,Alto Tâmega,5155
2018,Chaves,Continente,Norte,Alto Tâmega,38007
2018,Montalegre,Continente,Norte,Alto Tâmega,9388
2018,Ribeira de Pena,Continente,Norte,Alto Tâmega,5978
2018,Valpaços,Continente,Norte,Alto Tâmega,15024
2018,Vila Pouca de Aguiar,Continente,Norte,Alto Tâmega,11938
2018,Cabeceiras de Basto,Continente,Norte,Ave,15640
2018,Fafe,Continente,Norte,Ave,48585
2018,Guimarães,Continente,Norte,Ave,156597
2018,Mondim de Basto,Continente,Norte,Ave,6572
2018,Póvoa de Lanhoso,Continente,Norte,Ave,21359
2018,Vieira do Minho,Continente,Norte,Ave,12093
2018,Vila Nova de Famalicão,Continente,Norte,Ave,132516
2018,Vizela,Continente,Norte,Ave,23652
2018,Amares,Continente,Norte,Cávado,18392
2018,Barcelos,Continente,Norte,Cávado,116635
2018,Braga,Continente,Norte,Cávado,189450
2018,Esposende,Continente,Norte,Cávado,34572
2018,Terras de Bouro,Continente,Norte,Cávado,6475
2018,Vila Verde,Continente,Norte,Cávado,45917
2018,Alijó,Continente,Norte,Douro,10710
2018,Armamar,Continente,Norte,Douro,5759
2018,Carrazeda de Ansiães,Continente,Norte,Douro,5621
2018,Freixo de Espada à Cinta,Continente,Norte,Douro,3372
2018,Lamego,Continente,Norte,Douro,24711
2018,Mesão Frio,Continente,Norte,Douro,3668
2018,Moimenta da Beira,Continente,Norte,Douro,9398
2018,Murça,Continente,Norte,Douro,5391
2018,Penedono,Continente,Norte,Douro,2768
2018,Peso da Régua,Continente,Norte,Douro,14976
2018,Sabrosa,Continente,Norte,Douro,5588
2018,Santa Marta de Penaguião,Continente,Norte,Douro,6293
2018,Sernancelhe,Continente,Norte,Douro,5525
2018,São João da Pesqueira,Continente,Norte,Douro,6966
2018,Tabuaço,Continente,Norte,Douro,5087
2018,Tarouca,Continente,Norte,Douro,7324
2018,Torre de Moncorvo,Continente,Norte,Douro,7063
2018,Vila Nova de Foz Côa,Continente,Norte,Douro,6457
2018,Vila Real,Continente,Norte,Douro,49875
2018,Alfândega da Fé,Continente,Norte,Terras de Trás-os-Montes,4478
2018,Bragança,Continente,Norte,Terras de Trás-os-Montes,34880
2018,Macedo de Cavaleiros,Continente,Norte,Terras de Trás-os-Montes,14458
2018,Miranda do Douro,Continente,Norte,Terras de Trás-os-Montes,6633
2018,Mirandela,Continente,Norte,Terras de Trás-os-Montes,21817
2018,Mogadouro,Continente,Norte,Terras de Trás-os-Montes,8571
2018,Vila Flor,Continente,Norte,Terras de Trás-os-Montes,6140
2018,Vimioso,Continente,Norte,Terras de Trás-os-Montes,4251
2018,Vinhais,Continente,Norte,Terras de Trás-os-Montes,7965
2018,Amarante,Continente,Norte,Tâmega e Sousa,52548
2018,Baião,Continente,Norte,Tâmega e Sousa,18004
2018,Castelo de Paiva,Continente,Norte,Tâmega e Sousa,15739
2018,Celorico de Basto,Continente,Norte,Tâmega e Sousa,17867
2018,Cinfães,Continente,Norte,Tâmega e Sousa,18203
2018,Felgueiras,Continente,Norte,Tâmega e Sousa,56256
2018,Lousada,Continente,Norte,Tâmega e Sousa,47038
2018,Marco de Canaveses,Continente,Norte,Tâmega e Sousa,49764
2018,Paços de Ferreira,Continente,Norte,Tâmega e Sousa,55684
2018,Penafiel,Continente,Norte,Tâmega e Sousa,69828
2018,Resende,Continente,Norte,Tâmega e Sousa,10272
2018,Arouca,Continente,Norte,Área Metropolitana do Porto,21357
2018,Espinho,Continente,Norte,Área Metropolitana do Porto,31227
2018,Gondomar,Continente,Norte,Área Metropolitana do Porto,164519
2018,Maia,Continente,Norte,Área Metropolitana do Porto,134839
2018,Matosinhos,Continente,Norte,Área Metropolitana do Porto,173752
2018,Oliveira de Azeméis,Continente,Norte,Área Metropolitana do Porto,66146
2018,Paredes,Continente,Norte,Área Metropolitana do Porto,84307
2018,Porto,Continente,Norte,Área Metropolitana do Porto,235337
2018,Póvoa de Varzim,Continente,Norte,Área Metropolitana do Porto,63739
2018,Santa Maria da Feira,Continente,Norte,Área Metropolitana do Porto,136393
2018,Santo Tirso,Continente,Norte,Área Metropolitana do Porto,68235
2018,São João da Madeira,Continente,Norte,Área Metropolitana do Porto,22042
2018,Trofa,Continente,Norte,Área Metropolitana do Porto,38447
2018,Vale de Cambra,Continente,Norte,Área Metropolitana do Porto,21356
2018,Valongo,Continente,Norte,Área Metropolitana do Porto,93983
2018,Vila Nova de Gaia,Continente,Norte,Área Metropolitana do Porto,302841
2018,Vila do Conde,Continente,Norte,Área Metropolitana do Porto,80232
2018,Alcochete,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,18741
2018,Almada,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,176381
2018,Amadora,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,172443
2018,Barreiro,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,78163
2018,Cascais,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,212794
2018,Lisboa,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,555344
2018,Loures,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,201054
2018,Mafra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,83299
2018,Moita,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,65097
2018,Montijo,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,53945
2018,Odivelas,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,148353
2018,Oeiras,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,172373
2018,Palmela,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,66464
2018,Seixal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,162787
2018,Sesimbra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,51233
2018,Setúbal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,122642
2018,Sintra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,381268
2018,Vila Franca de Xira,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,137041
2018,Calheta,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,10727
2018,Câmara de Lobos,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,32190
2018,Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,105959
2018,Machico,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,19758
2018,Ponta do Sol,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,8288
2018,Porto Moniz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,2493
2018,Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,5166
2018,Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,12607
2018,Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,41644
2018,Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,6687
2018,São Vicente,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,4878
2018,Angra do Heroísmo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,34080
2018,Calheta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3490
2018,Corvo,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,387
2018,Horta,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14356
2018,Lagoa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,14132
2018,Lajes das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,1420
2018,Lajes do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4376
2018,Madalena,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,6212
2018,Nordeste,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4527
2018,Ponta Delgada,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,67591
2018,Povoação,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,5857
2018,Ribeira Grande,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,31439
2018,Santa Cruz da Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,4121
2018,Santa Cruz das Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,2049
2018,São Roque do Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,3236
