Municipio,NUTS I,NUTS II,NUTS III,mes,ano,nr_dormidas
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2016,101605
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2016,105988
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2016,89632
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2016,81950
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2016,64523
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2016,55221
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2017,57642
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2017,60033
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2017,73759
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2017,79337
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2017,86693
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2017,91596
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2017,103439
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2017,111696
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2017,95544
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2017,85655
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2017,68932
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2017,57732
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2018,61147
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2018,61637
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2018,74260
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2018,76970
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2018,87903
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2018,90270
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2018,100239
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2018,111406
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2018,94093
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2018,84220
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2018,68028
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2018,59979
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2019,55656
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2019,55232
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2019,69083
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2019,67936
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2019,77458
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2019,82360
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2019,89395
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2019,98535
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2019,83938
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2019,73438
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2019,60125
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2019,53761
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2020,52709
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2020,54629
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2020,35430
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2020,14445
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2020,31222
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2020,34137
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2020,34041
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2020,21107
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2021,16104
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2021,4866
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2021,5706
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2021,8869
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2021,17911
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2021,33246
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2021,60063
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2021,90819
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2021,74863
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2021,68099
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2021,56652
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2021,45983
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2022,29999
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2022,30070
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2022,50530
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2022,70458
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2022,93231
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2022,95124
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2022,106370
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2022,114822
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2022,96775
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2022,88347
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2022,73454
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2022,66752
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2023,69249
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2023,78828
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2023,94626
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2023,97447
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2023,102138
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2023,101451
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2023,116776
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2023,122010
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2023,105218
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2023,101198
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2023,84047
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2023,73312
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2024,63917
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2024,74069
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2024,94668
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2024,94731
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2024,101850
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2024,98822
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2024,111243
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2024,115075
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2024,101751
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2024,99562
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2024,89660
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2024,77375
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2014,5585
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2014,7330
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2014,9787
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2014,10982
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2014,10853
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2014,9866
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2014,11692
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2014,12925
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2014,10688
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2014,8940
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2014,6586
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2014,5613
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2015,5950
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2015,8080
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2015,10603
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2015,11553
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2015,11188
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2015,10850
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2015,13042
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2015,13619
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2015,11411
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2015,9632
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2015,7529
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2015,6228
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2016,6692
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2016,9233
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2016,11895
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2016,13083
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2016,12931
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2016,12582
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2016,14447
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2016,14635
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2016,12577
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2016,11323
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2016,8641
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2016,7001
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2017,7510
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2017,9875
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2017,12589
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2017,14000
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2017,13253
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2017,13160
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2017,14708
Santana,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2017,15423
